property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0,6,2,2,2,3,915,0,0,0,1,0,0.95
0,104,4,4,4,3,2139,1,0,0,2,1,1.55
0,16,4,5,3,3,3077,1,1,0,2,2,3.4
1,31,4,4,2,2,2844,0,0,0,1,1,6.5
0,90,2,2,3,1,1385,0,0,0,1,2,0.95
0,98,2,2,2,3,1822,1,0,0,2,2,1.31
1,15,7,3,0,0,300,0,0,0,1,2,1.2
1,55,7,7,3,0,2340,0,0,1,1,1,5
1,106,4,4,4,3,5000,0,0,0,1,2,2.75
0,77,4,4,0,1,2556,0,0,0,1,2,1.85
1,13,5,6,4,0,2430,1,0,0,1,1,6.1
1,35,2,2,0,2,864,0,0,0,1,1,0.7
0,42,1,1,1,1,458,0,0,0,2,2,0.24
0,27,2,2,3,0,1281,0,0,0,2,0,1.02
0,20,3,3,1,2,905,0,0,0,1,1,0.35
0,16,3,3,3,3,1550,0,0,1,2,2,1.4
0,76,3,4,4,3,2134,1,0,1,0,0,3.4
0,98,2,3,3,3,1550,0,0,0,1,2,1.17
0,106,3,3,2,3,1442,0,0,0,2,0,0.68
0,6,3,3,3,1,1653,0,0,0,0,0,2.5
0,81,4,5,4,0,2114,1,0,1,2,2,2
0,104,4,4,4,3,2456,1,1,0,0,0,1.95
1,13,7,6,3,3,3600,1,0,0,2,2,9.5
0,6,4,5,4,0,2311,1,0,0,2,0,2.65
0,104,2,2,3,2,1199,0,0,0,2,2,0.64
0,11,2,2,2,1,622,0,0,0,1,0,0.5
0,70,2,2,2,1,1150,0,0,0,2,2,1.57
1,48,2,1,1,0,75,0,0,0,1,1,0.55
0,98,2,2,3,3,1730,0,0,0,1,2,1.25
0,7,1,2,2,1,402,0,0,0,1,2,0.3
1,58,4,4,4,0,2700,1,0,1,2,1,11
0,104,2,2,3,3,1225,0,0,1,1,0,0.65
0,81,3,4,4,1,1923,1,0,0,2,0,1.65
0,112,3,3,4,3,1600,0,0,0,0,2,1.07
0,35,3,4,4,0,1956,1,0,2,1,2,2.2
1,47,5,5,4,0,4500,1,0,1,1,2,15
0,10,3,3,4,4,2224,1,0,0,1,2,3.2
0,97,3,3,4,1,1561,0,0,0,2,2,0.84
0,88,3,4,4,3,1833,1,0,1,0,2,1.09
1,21,4,5,2,2,4950,0,0,0,1,1,4.5
0,56,5,6,4,3,3219,1,0,0,1,0,4.21
0,76,4,4,4,0,2127,1,0,1,2,2,2.7
0,98,3,4,2,3,1616,1,0,1,1,2,1.25
0,106,4,3,2,1,1983,0,0,0,1,0,0.95
0,108,2,2,2,1,571,0,0,0,1,0,0.45
0,35,2,2,2,2,1120,0,1,0,2,0,1.35
1,35,6,5,4,1,3240,1,1,0,0,2,9.54
0,6,3,3,4,3,2099,0,1,0,1,2,1.9
0,43,3,3,2,1,2297,0,0,0,1,0,3.65
1,21,2,2,2,2,1426,0,0,0,1,2,1.5
1,33,5,5,4,2,1350,0,0,0,1,1,4.5
0,99,3,3,3,3,1715,1,0,1,1,0,1.3
1,55,4,4,3,3,3240,1,1,1,2,1,7.25
0,106,4,4,4,3,1920,1,0,0,1,2,1.9
0,96,3,3,3,3,1549,1,0,1,2,2,1.75
0,71,2,2,3,1,1500,0,0,1,1,0,2.1
0,69,4,5,3,3,2534,1,0,0,0,0,3.75
0,22,3,4,4,2,1956,0,0,0,1,2,2.2
0,79,3,3,2,3,1305,0,0,0,2,1,1.43
0,99,3,2,3,3,1480,0,0,2,2,2,1.45
1,48,2,1,1,0,500,0,0,0,1,2,0.65
0,99,2,2,1,3,578,0,0,0,1,2,0.5
1,48,2,2,2,1,450,1,0,0,1,1,0.5
0,47,3,4,3,2,2222,1,0,2,1,2,1.75
1,13,5,6,4,3,3600,1,1,1,2,1,9.4
0,98,3,4,3,3,2026,1,0,0,0,2,2
1,48,3,4,0,0,1350,0,0,0,1,2,0.47
0,93,3,3,2,3,1800,1,0,1,0,2,2.45
0,13,3,3,2,0,2576,1,0,1,2,2,2.2
0,12,2,2,3,3,1548,0,0,0,1,1,0.7
0,112,2,2,2,3,1275,0,0,0,1,2,0.9
0,112,2,2,2,3,500,0,0,1,1,2,0.28
0,106,4,3,2,1,1778,0,0,0,1,0,1.1
0,58,3,4,4,0,2470,1,0,1,0,2,2.65
0,51,4,5,2,3,2661,1,0,0,1,2,6.5
1,33,4,4,3,0,4500,1,1,1,1,2,15
0,55,4,4,4,0,2134,1,0,1,0,0,2.65
0,41,2,2,2,1,103,0,0,0,1,0,1.15
0,78,2,2,2,3,1250,0,0,1,1,0,1.02
1,32,5,5,4,3,3096,1,1,0,1,1,11
0,99,3,4,4,3,1747,1,0,0,2,1,1.25
0,90,3,4,3,1,2050,0,0,0,1,2,1.72
0,94,3,4,2,3,1620,1,0,0,2,0,0.97
0,8,4,4,4,3,2509,1,0,0,0,0,2.55
0,74,4,4,0,3,2194,0,1,0,2,1,2.9
0,83,2,2,1,3,590,0,0,1,1,2,0.65
0,96,3,3,3,0,1489,0,0,0,1,1,0.95
1,15,8,5,2,0,2476,0,0,0,1,1,1.8
0,44,2,3,3,3,1442,0,0,0,1,2,0.86
0,82,3,3,4,3,1450,0,0,2,1,1,1.2
1,33,5,5,4,3,4518,1,1,1,2,1,17
0,112,2,2,2,3,720,0,0,0,1,2,0.39
1,20,3,3,1,0,1872,0,0,0,1,2,3.71
1,80,2,2,0,2,900,0,0,0,1,1,0.53
0,102,3,3,2,1,1581,0,0,0,2,1,1.14
0,0,3,3,2,1,1303,0,0,0,1,2,1.3
0,106,3,2,2,1,1175,0,0,0,1,0,0.79
0,64,4,4,4,2,2600,0,1,1,2,2,2.05
0,1,4,4,4,1,4842,1,0,1,1,0,7.5
0,44,3,3,3,3,1350,0,0,0,1,2,1.25
0,104,3,4,3,3,1765,1,0,0,0,2,0.9
0,6,3,3,3,3,1315,0,0,0,1,2,1.6
0,45,3,3,4,1,1725,0,0,0,1,1,1.25
0,11,3,2,2,3,717,0,0,0,1,2,0.51
0,98,2,2,3,3,1730,0,0,0,1,2,1.24
0,110,2,2,2,1,583,0,0,0,2,2,0.31
0,79,4,4,2,3,1819,0,0,0,2,2,1.76
1,103,9,9,4,3,2610,0,0,0,1,2,3.5
0,83,3,3,3,3,1466,0,0,1,1,2,1.2
0,100,3,3,4,3,1674,0,0,1,1,2,1.4
0,93,3,4,4,3,2481,1,0,1,0,2,2.2
0,98,2,2,4,3,1380,0,1,0,2,0,1.2
0,10,2,2,3,1,1200,0,0,1,0,2,0.97
0,104,3,3,4,3,1747,1,0,0,2,2,1.15
0,74,3,3,3,1,1667,0,0,0,2,0,3
0,90,3,4,3,1,1643,1,0,0,1,0,1.85
0,12,2,3,3,3,978.223232,1,1,0,1,0,0.98
0,17,3,4,2,3,2086,1,0,1,0,2,2.65
1,51,8,8,3,0,3762,1,1,2,0,2,10.85
0,90,3,3,3,1,1656,0,0,1,2,1,1.4
0,59,1,1,0,0,80,0,0,0,1,1,0.3
1,24,2,5,3,2,1440,0,0,0,1,2,3.5
0,84,3,3,3,3,1975,0,0,0,1,2,1.9
1,7,3,5,4,3,3534,0,0,0,1,2,2.25
1,27,2,2,1,3,583,0,0,0,1,1,0.4
0,12,2,2,2,1,1250,0,0,0,2,2,2.1
0,112,2,2,2,3,789,0,0,2,1,2,0.45
0,110,2,2,3,3,1390,0,0,0,1,1,1.05
0,76,4,4,4,3,2250,1,0,1,2,1,2.72
0,7,2,2,3,1,1089,0,0,0,0,2,0.8
0,78,2,2,3,3,889,0,0,0,1,0,1
1,22,3,3,2,0,3249,0,0,0,1,2,5.51
0,106,2,2,3,3,1263,0,0,0,2,0,1.15
0,73,2,2,2,1,978,0,0,0,1,1,1.65
0,104,3,3,3,0,1541,1,0,0,1,0,1.25
1,52,5,4,2,0,3240,1,0,1,1,1,8.5
0,98,2,2,3,3,1484,0,0,0,1,0,1.05
0,41,2,2,2,1,1492,0,0,0,2,1,1.2
1,40,2,4,4,2,1460,0,0,0,1,2,4.6
0,112,3,2,4,4,978,0,0,0,2,2,0.79
1,27,6,4,0,0,4000,0,0,0,1,2,5
0,104,4,5,2,1,2248,1,0,0,2,2,1.27
0,94,2,2,2,3,1176,0,0,1,2,0,0.81
1,15,2,5,3,3,800,0,0,0,1,2,0.9
0,70,3,4,4,4,1174,1,0,0,0,0,3.9
0,94,2,2,2,3,1176,0,0,1,1,1,0.85
0,93,4,4,4,0,2527,1,0,0,2,0,3.45
0,93,2,2,1,3,1000,0,0,0,1,1,0.6
0,55,3,5,4,0,3200,1,0,1,1,2,6.25
0,88,3,3,4,1,1451,0,1,1,2,2,1.35
1,14,3,4,3,0,1836,0,0,1,1,2,3.6
0,71,4,6,3,3,3933,1,0,1,2,0,9.95
0,93,3,2,4,3,1352,0,0,0,2,0,1.15
0,69,3,4,4,0,2037,1,0,1,0,2,2.65
0,44,3,3,4,1,2211,1,0,0,1,2,1.44
0,2,4,5,4,1,2135,1,0,0,1,2,1.5
0,12,2,2,2,3,2060,0,0,0,1,1,1
0,79,3,3,2,3,1428,0,0,1,2,1,1.55
0,20,2,2,1,3,1100,0,0,1,1,1,0.72
1,33,4,4,3,0,1800,1,0,0,2,1,5.5
0,98,4,5,4,3,2017,1,0,0,1,2,1.73
0,11,3,3,3,3,1758,0,0,0,2,2,1.32
0,106,4,4,3,3,2518,1,0,0,2,2,1.18
0,82,2,2,4,1,1312,0,0,0,2,2,1.1
0,79,3,3,1,3,1709,0,0,0,0,0,1.38
1,27,3,3,2,2,594,0,0,1,1,1,1.15
0,74,3,3,3,3,1262,1,0,2,0,2,1.73
0,104,5,5,3,3,3466,1,0,0,2,2,3.79
0,106,4,3,2,1,1983,0,0,0,2,0,0.95
0,56,1,1,1,3,500,0,0,0,1,1,0.87
0,77,2,2,1,3,657,0,0,1,1,2,0.53
0,104,2,2,1,1,696,0,0,1,1,1,0.45
0,64,3,3,4,2,1800,1,0,0,0,2,1.55
0,8,2,2,1,3,514,0,0,0,2,2,0.4
0,36,2,2,3,1,1161,0,0,0,1,0,1.25
0,64,3,3,4,2,2400,1,0,1,2,1,1.74
0,90,3,4,4,1,1659,1,0,0,2,2,1.7
1,23,2,2,1,2,900,1,0,0,1,1,1.07
0,78,2,2,3,1,1127,0,0,0,1,2,1.15
0,80,3,2,1,1,889,0,0,0,1,1,0.48
0,96,2,2,2,0,1195,0,1,0,1,2,0.8
1,33,5,5,4,2,1800,1,1,0,2,1,5.8
0,67,4,4,2,1,2567,1,0,0,1,2,6.75
1,32,5,6,4,0,2700,1,1,0,2,2,10.55
0,87,2,2,2,1,1556,1,1,2,2,2,1.4
1,53,8,6,4,0,2367,1,0,1,2,2,5.65
0,82,3,4,3,3,2350,1,0,0,1,0,2.8
0,62,3,3,3,0,1382,0,0,0,1,1,5.7
0,99,2,2,3,3,1339,0,0,0,1,0,1.23
0,62,3,3,4,2,2558,0,0,1,2,1,3.25
0,93,2,2,2,3,1150,0,0,1,0,0,0.95
1,54,1,4,3,3,576,0,0,0,1,2,0.99
0,2,3,4,2,3,1670,1,0,0,1,2,1.2
1,55,3,3,2,0,3240,1,0,2,0,1,8.2
0,82,3,3,4,1,1950,1,0,0,2,2,1.64
1,27,5,5,2,2,4680,1,1,2,2,1,9
0,13,3,4,4,3,2100,1,0,1,0,0,2.1
0,17,4,4,4,4,3056,0,0,0,2,2,4.67
0,73,1,1,0,1,693,0,0,0,1,2,0.7
0,12,4,5,4,3,2515,0,0,0,2,2,2.28
0,19,2,2,3,1,1350,0,0,0,0,2,1.38
0,97,2,2,2,3,1086,0,0,0,2,0,0.6
0,7,4,6,4,3,2729,1,0,1,0,2,2.36
0,97,3,3,3,3,1833,0,0,0,2,2,0.89
1,80,2,1,1,1,450,0,0,0,1,2,0.95
0,79,4,4,2,3,1819,0,0,0,2,1,1.7
1,68,6,4,0,0,240,0,0,0,1,2,1
0,108,2,2,2,1,1256,0,0,0,2,0,0.55
0,19,5,4,4,1,2956,0,0,2,1,1,3.72
0,112,2,2,2,3,516,0,0,0,1,2,0.3
0,95,4,4,4,3,2273,0,0,2,1,0,2.55
0,11,2,2,2,3,608,0,0,0,1,2,0.35
0,94,3,4,4,1,1774,0,0,0,2,2,1.25
0,90,3,3,4,4,1200,0,0,0,2,1,1.15
1,22,5,5,2,0,3420,1,0,1,1,2,6.46
1,58,5,5,3,0,3240,1,0,0,1,2,10.56
0,99,2,2,1,3,668,0,0,0,2,2,0.41
1,32,10,10,3,2,3159,0,0,1,2,2,9
0,45,4,3,3,3,2025,1,0,0,1,0,1.77
0,93,2,2,3,3,955,0,0,0,2,1,0.82
0,12,4,5,3,3,2343,0,0,0,2,0,3.95
0,90,2,2,3,3,1700,0,0,0,1,2,1
0,59,4,4,3,3,2300,0,0,0,2,1,2.1
0,44,2,2,1,3,850,0,0,1,0,2,0.33
0,74,3,3,3,0,3027,1,0,1,0,0,6.1
0,31,3,4,4,2,3201,1,1,1,2,2,4.25
0,76,4,4,4,3,2854,1,0,1,0,0,4.5
0,58,3,3,3,3,1894,0,0,1,2,0,2.5
1,50,9,9,4,0,5000,1,1,1,2,2,9.25
0,35,2,2,4,0,1050,0,0,1,0,0,1.24
0,6,3,4,4,3,1900,1,0,1,0,0,2
0,2,3,3,4,0,1924,1,0,0,1,2,0.92
0,96,3,3,2,3,1575,0,1,1,0,1,1
0,8,3,2,4,3,1607,0,0,1,2,0,1.2
0,108,2,2,1,3,563,0,0,2,1,2,0.32
0,79,4,6,4,3,2817,1,0,0,0,0,3.1
0,99,3,3,3,0,1747,1,0,0,2,0,1.3
0,100,4,4,3,1,1745,1,0,0,2,1,2.1
0,70,2,2,2,1,1150,0,0,0,2,1,1.41
0,98,2,2,3,3,1600,0,0,0,0,2,1.1
0,6,3,3,3,3,1315,1,0,0,2,2,1.35
0,77,2,2,1,1,657,0,0,0,1,0,0.7
0,19,3,3,2,1,1507,0,0,0,1,0,2
0,74,3,3,3,1,1654,0,0,0,1,0,2.5
0,13,3,4,3,3,1896,1,0,0,2,2,2.15
0,13,3,3,2,3,2303,1,0,0,0,2,1.63
1,20,1,1,2,2,2000,0,0,0,1,1,1.7
1,38,4,3,2,2,1070,0,0,0,1,1,0.95
0,89,2,2,1,0,1115,0,1,0,2,2,0.62
0,104,3,3,2,3,1650,0,0,0,1,0,1.26
0,97,4,4,4,3,1896,1,0,0,2,0,1.02
0,13,3,3,3,0,1550,0,0,0,1,0,1.7
1,33,4,4,4,3,9000,1,1,1,2,1,23
0,41,3,3,3,2,1619,0,0,0,2,2,1.79
0,12,2,2,2,3,1235,0,0,1,0,2,0.65
0,97,3,4,3,3,1703,1,0,0,2,0,1.52
0,18,4,6,4,3,3573.33,1,0,0,2,0,5.31
0,74,3,3,3,3,1081,1,0,1,2,2,1.75
0,74,4,4,3,3,1650,0,0,1,2,1,2.8
0,97,3,3,4,3,1525,0,0,0,0,0,0.9
1,38,2,1,0,0,1100,0,0,0,1,1,0.55
0,104,3,3,4,3,1700,0,0,0,2,2,1.3
0,78,2,2,3,1,1311,0,0,0,1,0,1
0,94,2,2,4,3,1026,0,0,0,2,1,0.63
1,18,5,5,3,3,7450,1,0,0,1,1,9.5
1,51,4,4,2,2,3762,1,0,0,2,1,10.5
0,61,3,4,3,4,2661,1,0,2,1,2,8.25
0,112,2,2,2,1,521,0,0,0,1,0,0.35
0,97,3,3,4,1,1561,0,0,0,1,2,0.79
0,13,4,4,2,3,2380,1,0,0,1,0,1.97
0,74,4,4,4,3,2194,1,0,2,0,1,2.79
1,13,4,5,3,3,5400,1,0,0,1,1,6.8
0,84,3,3,3,0,2986,1,0,0,2,1,3.25
1,27,2,2,0,1,600,0,0,0,1,1,0.35
0,112,1,1,1,3,378,0,0,0,2,0,0.24
1,13,4,5,2,3,2430,1,0,1,2,1,5.9
1,50,1,1,0,0,1200,0,0,0,1,1,1.65
0,98,2,2,3,3,1475,0,0,0,1,2,1.09
0,89,3,3,3,0,1969,1,0,0,1,2,1.15
0,74,4,4,3,3,2194,1,0,0,1,2,2.85
0,66,3,4,2,3,2000,1,0,1,0,2,3.83
0,11,2,2,4,3,1236,0,0,0,1,2,0.9
0,55,4,5,3,0,2167,0,0,1,1,1,2.5
0,74,3,3,3,3,1833,1,0,1,2,1,2
0,93,4,5,2,3,3017,1,0,1,2,2,2.91
0,84,4,5,4,0,3374,1,1,0,2,2,3.1
0,44,2,2,2,3,833,0,0,0,1,2,0.42
0,104,3,3,3,3,1640,0,0,0,0,2,1.25
1,36,3,3,0,0,112,0,0,0,1,1,0.9
0,11,2,2,4,3,1236,0,0,1,0,2,0.8
0,70,3,3,1,1,1549,0,0,0,2,1,2.5
0,90,2,2,2,3,1300,0,0,0,1,2,1
0,1,4,5,4,1,5249,1,0,0,0,0,5.5
0,41,3,3,4,1,1500,1,0,0,1,2,1.7
0,102,2,2,2,1,1371,0,0,0,1,1,0.97
0,61,3,4,3,2,3222,1,0,1,1,2,5
0,99,2,2,1,4,1231,0,0,0,1,0,0.74
0,45,3,3,3,3,1700,0,0,0,0,2,1.08
1,79,4,3,2,1,1800,0,0,2,2,2,2.95
0,79,3,2,4,3,1326,0,0,1,2,1,0.9
0,82,4,4,3,3,1600,0,0,0,1,1,1.6
0,11,2,2,2,1,615,0,0,0,1,2,0.37
0,74,3,3,2,1,2040,1,0,0,1,0,3.67
1,24,2,6,4,2,1440,0,0,0,1,2,3.5
0,96,3,3,3,1,1162,0,0,1,1,2,0.75
0,13,3,3,4,0,2303,1,0,0,2,2,1.68
1,82,4,4,4,3,5500,1,1,0,2,2,4.02
0,45,2,2,2,1,860,0,0,0,1,1,0.8
0,10,3,2,2,3,1359,0,0,0,1,2,1.82
0,10,4,5,4,3,1535,1,0,0,1,2,1.34
0,8,4,4,4,3,3064,1,0,1,0,0,2.6
0,41,3,3,2,4,1619,0,0,0,1,2,2.1
0,74,3,3,3,1,1717,1,1,0,2,2,4.6
0,8,4,4,4,3,2800,1,1,1,0,0,2.52
0,105,4,3,4,3,2107,1,1,0,2,2,1.75
1,65,2,8,4,3,1458,0,1,1,2,2,3.8
1,82,2,2,4,1,1319,1,0,0,0,2,0.9
1,15,3,2,1,3,128,0,0,0,1,1,0.44
0,93,3,4,4,1,1900,1,0,2,0,0,2.26
1,51,4,4,2,1,2430,1,1,2,0,2,5.75
0,108,1,1,1,1,406,0,0,0,1,2,0.26
0,35,3,4,3,2,1700,1,0,1,2,2,2.35
0,101,2,2,3,1,1350,0,0,0,1,2,0.92
0,74,4,4,3,0,12222,1,0,0,2,0,13.2
0,8,3,4,3,1,2544,0,0,0,2,0,1.8
1,35,5,6,4,0,5000,0,0,0,1,2,8.95
0,44,2,2,4,3,1430,0,0,0,2,0,0.75
0,75,3,3,3,3,1800,1,1,1,2,0,3.2
1,12,4,4,4,3,3000,0,0,0,1,1,1.7
0,2,3,3,3,0,1526,0,0,0,1,1,0.68
1,9,3,2,1,2,1185.51,0,0,0,1,1,1.2
1,18,4,4,4,3,6350,1,0,1,2,1,7.46
0,106,3,3,3,3,1738,0,0,0,1,2,1.5
0,7,3,3,4,3,1560,0,0,0,2,0,1.34
0,82,3,3,3,3,1946,1,0,0,2,0,2.4
0,112,2,2,2,3,1105,0,0,2,2,0,0.9
0,112,2,2,2,3,528,0,0,0,2,0,0.35
1,22,5,5,1,3,2778,0,0,0,1,1,4.5
0,7,3,3,3,3,1845,0,0,0,1,1,1.57
0,64,3,3,4,0,2131,0,0,1,2,2,1.65
0,44,2,2,2,1,667,0,0,0,1,2,0.4
0,82,2,2,2,3,1312,0,0,0,1,2,1.1
0,102,3,2,3,1,1550,0,0,0,1,2,1.1
0,93,4,4,4,3,3850,1,0,1,1,2,4.45
1,9,3,3,0,0,450,0,0,0,1,2,0.6
0,95,3,3,4,3,1668,0,0,1,1,1,1.85
0,27,3,4,4,0,1738,1,0,0,2,2,1.51
0,16,3,4,4,3,2217,1,0,1,1,2,2.7
0,17,3,4,4,4,2104,1,0,0,1,0,1.65
0,98,2,2,4,3,1380,0,1,0,0,1,1.2
0,59,5,6,4,0,5200,1,1,1,0,0,3.55
0,79,3,3,2,3,1428,0,0,1,1,0,1.36
0,6,3,3,4,3,1465,0,0,0,1,1,1.75
0,89,3,3,2,0,2045,0,0,2,1,2,1.2
0,58,3,3,4,0,1830,0,0,1,0,0,1.82
0,112,2,2,1,3,516,0,0,0,1,0,0.24
0,106,2,2,2,1,1498,0,0,0,1,2,0.62
0,79,3,3,1,3,1392,0,0,0,2,0,1.36
0,61,3,4,4,3,2500,1,0,1,1,2,5
0,94,2,2,4,3,1299,0,0,1,2,2,0.94
0,110,3,3,3,1,1810,0,0,0,1,2,1.6
0,90,2,2,3,3,1252,0,0,0,0,2,1.18
0,105,2,2,4,3,1302,0,0,1,1,2,0.89
0,104,3,3,3,3,1557,0,0,0,2,0,1.25
0,106,3,4,4,3,1804,1,0,1,0,0,1.68
0,67,3,3,1,1,2550,0,0,0,1,2,4.02
0,93,3,3,4,3,1881,1,0,2,2,2,2.21
1,58,4,4,4,3,3060,1,0,2,0,1,12.5
0,90,2,4,2,3,1223,0,0,0,2,2,1.3
0,76,3,4,4,3,2219,1,0,1,2,0,3.15
0,51,3,3,2,2,1527,0,1,1,2,1,2.35
1,20,3,7,4,0,3750,0,1,0,1,2,1
0,106,2,2,3,0,905,0,0,0,1,1,0.5
1,27,3,3,3,0,1557,0,0,1,1,1,2.75
0,106,3,3,2,3,1574,0,0,0,1,2,0.65
1,80,2,2,2,0,1080,0,0,1,2,1,1.55
0,110,2,2,3,1,1368,0,0,0,2,2,1.1
0,69,4,5,3,3,2534,1,0,1,0,2,3.7
0,81,3,3,3,4,1688,0,0,0,2,0,1.25
1,105,4,4,3,1,2430,0,0,1,1,1,3.6
0,93,3,4,4,3,1558,1,0,0,2,0,2.35
1,91,2,3,3,0,900,0,0,0,1,1,0.82
0,112,2,2,3,3,1148,0,0,0,2,2,0.73
0,74,3,3,3,3,2816,1,0,1,2,2,4.95
0,102,2,2,2,1,1226,1,0,0,1,2,0.95
0,41,2,2,3,1,85,0,0,0,2,2,1.08
0,27,1,1,1,0,665,0,0,1,2,2,0.6
0,74,4,4,3,3,1975,1,0,1,2,2,3.5
1,75,4,4,4,3,3240,1,1,1,0,2,12
0,112,2,2,2,3,602,0,0,0,1,1,0.38
0,106,3,3,3,3,1415,0,0,1,1,1,0.75
0,15,2,2,0,3,699,0,0,0,1,0,0.36
0,102,2,2,0,1,1103,0,0,0,1,1,0.88
1,54,2,6,4,0,1728,0,0,2,2,2,4.6
0,6,3,3,3,3,1315,1,0,0,2,2,1.4
1,63,1,4,4,3,60,0,1,0,2,2,1.45
0,82,2,2,3,1,1400,0,0,0,2,2,1.18
0,19,3,3,4,1,1980,1,0,0,2,2,2.48
0,45,4,4,3,1,2211,1,0,0,2,1,2.08
0,64,3,4,4,2,2200,0,0,1,0,2,2.1
0,79,3,3,2,3,1428,0,0,0,2,1,1.4
0,2,4,4,3,0,2233,0,0,0,1,2,0.9
0,45,4,4,3,3,2100,0,0,1,2,2,1.75
0,64,3,5,4,0,2250,0,0,1,2,2,1.5
0,112,2,2,3,1,913,0,0,0,2,2,0.56
0,112,3,2,2,1,1244,0,0,0,1,1,0.83
0,41,2,2,3,1,1385,0,0,0,2,0,1.25
0,74,3,3,3,1,1828,0,0,1,2,0,2.85
0,13,3,3,4,3,1584,0,0,0,2,0,1.4
0,99,3,4,3,3,1715,1,0,0,2,2,1.65
0,19,2,2,2,1,1155,0,0,0,2,0,1.5
1,80,3,1,1,3,550,0,0,0,1,2,0.66
0,78,3,2,3,3,1403,0,0,0,1,2,2.22
0,95,2,2,2,3,1000,0,0,0,1,1,0.75
0,18,2,2,3,3,2441,0,0,0,0,2,2.6
1,33,6,7,4,1,4518,1,1,1,2,2,17.3
0,102,2,2,2,1,998,0,0,0,1,1,0.9
0,55,3,3,3,0,1493,0,1,2,0,1,1.42
0,48,2,2,1,3,1056,0,0,0,1,2,0.36
0,43,1,1,1,3,436,0,0,0,1,2,0.4
1,76,3,3,3,0,278,0,0,0,1,1,1.85
0,75,3,3,3,3,2000,1,0,1,1,2,2.99
1,47,5,5,0,3,3660,0,0,0,1,1,5.15
0,110,3,5,3,3,1807,1,0,1,1,0,1.45
0,56,3,3,3,0,2006,1,0,1,2,2,1.9
0,102,2,2,2,1,1230,0,0,0,1,1,1
0,97,2,2,1,3,533,0,1,0,2,2,0.34
0,93,3,4,4,3,1903,1,0,2,0,0,2.4
0,44,3,3,3,3,1435,0,0,0,2,2,0.9
0,74,4,4,4,3,1975,1,0,1,0,1,2.85
0,75,2,2,3,3,1082,0,0,0,2,2,1.45
0,93,1,1,2,3,444,0,0,0,1,2,0.38
0,10,3,4,4,3,1186,1,0,0,0,2,1.25
0,99,3,2,2,1,833,0,0,0,1,1,0.6
0,106,4,4,3,3,2093,0,0,0,1,2,1
0,41,3,3,4,1,1697,0,0,1,1,2,1.7
0,27,4,4,4,1,5000,0,0,0,2,1,3.35
0,8,3,4,4,3,2072,1,0,0,0,0,1.73
0,6,2,2,1,3,915,0,0,0,1,2,1.1
0,102,3,3,2,1,1581,0,0,0,1,1,1.3
0,73,3,3,3,1,2150,1,0,0,2,2,3.3
1,8,3,3,1,0,900,0,0,2,1,1,0.62
0,96,3,3,2,0,1500,0,0,1,2,0,1.12
0,42,3,2,2,1,850,0,0,0,1,1,0.82
0,94,3,4,2,3,1620,1,0,1,2,0,1.15
1,94,4,3,0,3,3240,0,0,0,1,1,6.5
0,96,3,3,3,3,1600,1,0,1,0,2,1.75
0,35,2,2,2,0,1109,0,0,0,1,1,1.35
0,28,5,5,2,2,2400,1,1,1,1,1,1.3
0,13,4,4,4,3,3150,1,1,1,0,2,2.95
0,96,3,3,4,3,1719,0,0,0,2,2,1.8
0,74,4,3,2,3,3150,1,0,0,1,1,3.2
0,96,3,3,3,3,1350,1,0,1,1,2,1.38
0,74,3,3,3,3,1600,1,0,1,1,2,2.25
0,44,3,3,3,1,1500,0,0,1,1,2,1.05
0,16,4,5,3,3,3077,1,0,0,0,2,3.7
0,98,4,4,3,3,2600,0,0,0,1,2,2.13
0,98,3,5,3,1,2179,0,0,0,2,1,2.15
1,51,4,4,4,0,540,0,0,2,1,2,1.65
1,48,3,3,2,2,2250,0,0,0,1,1,3.3
0,96,3,2,3,3,1588,0,0,0,1,0,1.15
0,41,3,4,4,1,129.42,1,0,0,2,2,1.62
0,7,3,3,4,3,1670,0,0,0,1,2,1.69
0,100,3,3,4,3,1990,0,0,0,2,2,1.3
0,76,3,3,3,3,2047,0,0,1,0,1,2.65
1,103,3,3,2,2,2367,0,0,1,1,1,3.2
0,112,2,2,2,4,1000,0,0,0,1,2,0.93
0,108,2,2,1,3,610,0,0,1,2,2,0.32
1,65,3,3,3,0,1650,0,1,1,2,1,4.75
0,11,3,2,2,3,850,0,0,0,1,2,0.5
0,16,4,5,3,3,3077,1,0,0,0,2,3.6
0,110,2,2,1,3,498,0,0,0,2,2,0.27
0,6,2,2,2,3,1230,0,0,0,2,2,1.35
1,91,2,3,1,3,450,0,0,0,1,1,0.32
0,98,3,4,3,0,1450,1,0,1,2,2,1.77
1,51,5,5,2,2,3323,1,0,0,1,2,9.85
0,79,4,5,4,3,2172,1,0,1,0,2,1.92
0,112,2,2,1,1,650,0,0,0,2,0,0.3
0,41,4,4,3,1,2371,1,0,1,1,1,2.96
0,102,3,3,4,4,1944,0,0,0,2,2,1.7
0,98,2,2,4,3,1406,0,1,0,2,0,1.3
0,62,3,4,4,3,1875,1,0,1,1,0,4.85
0,77,2,2,2,3,581,0,0,0,2,1,0.62
0,45,3,3,3,3,1711,0,0,1,2,2,1.4
1,57,5,4,2,2,2367,0,0,0,1,1,3.5
